codepoint,character,name
1CE6C,𜹬,SEPARATED BLOCK SEXTANT-345
1CE6D,𜹭,SEPARATED BLOCK SEXTANT-1345
1CE6E,𜹮,SEPARATED BLOCK SEXTANT-2345
1CE6F,𜹯,SEPARATED BLOCK SEXTANT-12345
1CE70,𜹰,SEPARATED BLOCK SEXTANT-6
1CE71,𜹱,SEPARATED BLOCK SEXTANT-16
1CE72,𜹲,SEPARATED BLOCK SEXTANT-26
1CE73,𜹳,SEPARATED BLOCK SEXTANT-126
1CE74,𜹴,SEPARATED BLOCK SEXTANT-36
1CE75,𜹵,SEPARATED BLOCK SEXTANT-136
1CE76,𜹶,SEPARATED BLOCK SEXTANT-236
1CE77,𜹷,SEPARATED BLOCK SEXTANT-1236
1CE78,𜹸,SEPARATED BLOCK SEXTANT-46
1CE79,𜹹,SEPARATED BLOCK SEXTANT-146
1CE7A,𜹺,SEPARATED BLOCK SEXTANT-246
1CE7B,𜹻,SEPARATED BLOCK SEXTANT-1246
1CE7C,𜹼,SEPARATED BLOCK SEXTANT-346
1CE7D,𜹽,SEPARATED BLOCK SEXTANT-1346
1CE7E,𜹾,SEPARATED BLOCK SEXTANT-2346
1CE7F,𜹿,SEPARATED BLOCK SEXTANT-12346
1CE80,𜺀,SEPARATED BLOCK SEXTANT-56
1CE81,𜺁,SEPARATED BLOCK SEXTANT-156
1CE82,𜺂,SEPARATED BLOCK SEXTANT-256
1CE83,𜺃,SEPARATED BLOCK SEXTANT-1256
1CE84,𜺄,SEPARATED BLOCK SEXTANT-356
1CE85,𜺅,SEPARATED BLOCK SEXTANT-1356
1CE86,𜺆,SEPARATED BLOCK SEXTANT-2356
1CE87,𜺇,SEPARATED BLOCK SEXTANT-12356
1CE88,𜺈,SEPARATED BLOCK SEXTANT-456
1CE89,𜺉,SEPARATED BLOCK SEXTANT-1456
1CE8A,𜺊,SEPARATED BLOCK SEXTANT-2456
1CE8B,𜺋,SEPARATED BLOCK SEXTANT-12456
1CE8C,𜺌,SEPARATED BLOCK SEXTANT-3456
1CE8D,𜺍,SEPARATED BLOCK SEXTANT-13456
1CE8E,𜺎,SEPARATED BLOCK SEXTANT-23456
1CE8F,𜺏,SEPARATED BLOCK SEXTANT-123456
1CE90,𜺐,UPPER LEFT ONE SIXTEENTH BLOCK
1CE91,𜺑,UPPER CENTRE LEFT ONE SIXTEENTH BLOCK
1CE92,𜺒,UPPER CENTRE RIGHT ONE SIXTEENTH BLOCK
1CE93,𜺓,UPPER RIGHT ONE SIXTEENTH BLOCK
1CE94,𜺔,UPPER MIDDLE LEFT ONE SIXTEENTH BLOCK
1CE95,𜺕,UPPER MIDDLE CENTRE LEFT ONE SIXTEENTH BLOCK
1CE96,𜺖,UPPER MIDDLE CENTRE RIGHT ONE SIXTEENTH BLOCK
1CE97,𜺗,UPPER MIDDLE RIGHT ONE SIXTEENTH BLOCK
1CE98,𜺘,LOWER MIDDLE LEFT ONE SIXTEENTH BLOCK
1CE99,𜺙,LOWER MIDDLE CENTRE LEFT ONE SIXTEENTH BLOCK
1CE9A,𜺚,LOWER MIDDLE CENTRE RIGHT ONE SIXTEENTH BLOCK
1CE9B,𜺛,LOWER MIDDLE RIGHT ONE SIXTEENTH BLOCK
1CE9C,𜺜,LOWER LEFT ONE SIXTEENTH BLOCK
1CE9D,𜺝,LOWER CENTRE LEFT ONE SIXTEENTH BLOCK
1CE9E,𜺞,LOWER CENTRE RIGHT ONE SIXTEENTH BLOCK
1CE9F,𜺟,LOWER RIGHT ONE SIXTEENTH BLOCK
1CEA0,𜺠,RIGHT HALF LOWER ONE QUARTER BLOCK
1CEA1,𜺡,RIGHT THREE QUARTERS LOWER ONE QUARTER BLOCK
1CEA2,𜺢,LEFT THREE QUARTERS LOWER ONE QUARTER BLOCK
1CEA3,𜺣,LEFT HALF LOWER ONE QUARTER BLOCK
1CEA4,𜺤,LOWER HALF LEFT ONE QUARTER BLOCK
1CEA5,𜺥,LOWER THREE QUARTERS LEFT ONE QUARTER BLOCK
1CEA6,𜺦,UPPER THREE QUARTERS LEFT ONE QUARTER BLOCK
1CEA7,𜺧,UPPER HALF LEFT ONE QUARTER BLOCK
1CEA8,𜺨,LEFT HALF UPPER ONE QUARTER BLOCK
1CEA9,𜺩,LEFT THREE QUARTERS UPPER ONE QUARTER BLOCK
1CEAA,𜺪,RIGHT THREE QUARTERS UPPER ONE QUARTER BLOCK
1CEAB,𜺫,RIGHT HALF UPPER ONE QUARTER BLOCK
1CEAC,𜺬,UPPER HALF RIGHT ONE QUARTER BLOCK
1CEAD,𜺭,UPPER THREE QUARTERS RIGHT ONE QUARTER BLOCK
1CEAE,𜺮,LOWER THREE QUARTERS RIGHT ONE QUARTER BLOCK
1CEAF,𜺯,LOWER HALF RIGHT ONE QUARTER BLOCK
