codepoint,character,name
1CC6E,𜱮,BLACK LARGE CIRCLE MINUS LOWER QUARTER SECTION
1CC6F,𜱯,BLACK NEUTRAL FACE
1CC70,𜱰,LEFT-FACING SNAKE HEAD WITH OPEN MOUTH
1CC71,𜱱,UP-FACING SNAKE HEAD WITH OPEN MOUTH
1CC72,𜱲,RIGHT-FACING SNAKE HEAD WITH OPEN MOUTH
1CC73,𜱳,DOWN-FACING SNAKE HEAD WITH OPEN MOUTH
1CC74,𜱴,LEFT-FACING SNAKE HEAD WITH CLOSED MOUTH
1CC75,𜱵,UP-FACING SNAKE HEAD WITH CLOSED MOUTH
1CC76,𜱶,RIGHT-FACING SNAKE HEAD WITH CLOSED MOUTH
1CC77,𜱷,DOWN-FACING SNAKE HEAD WITH CLOSED MOUTH
1CC78,𜱸,LEFT-POINTING ENERGY WAVE
1CC79,𜱹,UP-POINTING ENERGY WAVE
1CC7A,𜱺,RIGHT-POINTING ENERGY WAVE
1CC7B,𜱻,DOWN-POINTING ENERGY WAVE
1CC7C,𜱼,SQUARE SPIRAL FROM TOP LEFT
1CC7D,𜱽,SQUARE SPIRAL FROM TOP RIGHT
1CC7E,𜱾,SQUARE SPIRAL FROM BOTTOM RIGHT
1CC7F,𜱿,SQUARE SPIRAL FROM BOTTOM LEFT
1CC80,𜲀,STRIPED LEFT-POINTING TRIANGLE
1CC81,𜲁,STRIPED UP-POINTING TRIANGLE
1CC82,𜲂,STRIPED RIGHT-POINTING TRIANGLE
1CC83,𜲃,STRIPED DOWN-POINTING TRIANGLE
1CC84,𜲄,VERTICAL LADDER
1CC85,𜲅,HORIZONTAL LADDER
1CC86,𜲆,WHITE LOWER LEFT POINTER
1CC87,𜲇,WHITE LOWER RIGHT POINTER
1CC88,𜲈,TWO RINGS ALIGNED HORIZONTALLY
